date,company,title,link,score,comment
2026-06-28,千葉県市町村職員共済組合,職員の福利厚生について - city.shiroi.chiba.jp,https://news.google.com/rss/articles/CBMilAFBVV95cUxPU3A1LTltYVY0UUdSRUtVOTNMaHlCT01aancxYWowbjYtaEJSbW1ybS1yaFplbkxFaU5XM1hrYWpXa25DUkxNdGhGdTJkZExCUWE1bnBBVmhvaHNKdU1Kck5TdkQxSmptdk0yYkJiZ2pzRTFQalNNUEZPTUVjR2JwbHNYckxndjR4NWFwWE1FaTFjY2Vw?oc=5,0,
2026-06-28,博報堂健康保険組合,【人事】博報堂（3月31日、4月1日、6月） - AdverTimes.（アドタイ） by 宣伝会議,https://news.google.com/rss/articles/CBMiYkFVX3lxTFBWWUxtWTl2eDUzdVdrcU1fbXc0dV9iRi1yRkZvbU5vc3gzdnQzRG1uSWZUc2F0OXdMTUtNcnU5YUpFNk82R3NUUDlydlFqb2xFVnNsbFBKRi04TWx1UEllbUx3?oc=5,0,
2026-06-28,博報堂健康保険組合,Vol.1 木を建築という環境の中で息づかせる | 2011 | 連載企画 - shimz.co.jp,https://news.google.com/rss/articles/CBMibEFVX3lxTFBEUnphWndFcHdvdldMenVUZWZCSkVQYkJRSFRrall2aDM1OEh4dmdOd2ZUd2ktYmZPM3hnQ1NsVUtncEtwLTBOQ0hlYkNJTEZjOEd5SmdXazRPV3FFRXNDOUxSUHNnY2k5S0ViOQ?oc=5,0,
2026-06-28,名古屋薬業健康保険組合,ホーユー、ワークライフバランス向上に向けた取り組みが評価され「健康経営優良法人2026（大規模法人部門）」に2年連続で認定 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFB1WFJoZTkxYXR6d2ZTQ3pHeHc0RHlkdWw0Ql8ySFFTRFJrbWV4amcxYWpJZllBb3JMdjBmbnZTQndiTmJUTkVmTFh4TzVkdmhVRl9YazRnTXoyNXQyTTVkTl9RdzNpblpGaXc?oc=5,0,
2026-06-28,国土交通省共済組合,採用実績/勤務条件/制度 - mlit.go.jp,https://news.google.com/rss/articles/CBMiV0FVX3lxTE1YbllpZmh4aWY3ODJEVzV1S3NEX0ZsWTJaNTdBVUZsQ2I2S2pFMVNBU2s5TXBlRzY0cllkQktlSldtVHlfS2YzVnZaQlRLT21RYUdlVVJCMA?oc=5,0,
2026-06-28,国家公務員共済組合連合会,速報🇯🇵 日本の国家公務員共済組合連合会（国家公務員共済組合連合会）が、資産の最大1％を暗号資産（仮想通貨）に配... - Moomoo,https://news.google.com/rss/articles/CBMivwFBVV95cUxOVFplbmJGMWVSM2MtRjN6T2hVbmQ0RGhMeVhYZ3FSY0RIc28yZnl3Y21Qa2czNTAwZzRhaUxQLUk1SUtUbFVBdTFzOUxaSHZfTHJOREZHR0J5Yzd4Umh1VkNMVUhWSDhiOFFFRUdabmp6U3p3Y2FFYlBJdWtXVGxXU2taOXRpSU9fZGhYZmJwREFCeVNmSTdGREZrMFRyaG0tdk9FUllUWEUxa24waUg2VXhYbE12aFlJSVZmM0NfZw?oc=5,0,
2026-06-28,国家公務員共済組合連合会,国家公務員共済組合連合会(KKR)の管轄病院として初、東京共済病院にEV充電器を導入決定 - Terra Charge,https://news.google.com/rss/articles/CBMiX0FVX3lxTE91aFZhT0dQZUFIdVZiaF9uRzFDbnUwb1RSMjNXMDFQeHdTdElDbjhHZjZFWEhJYkhZVVh2LTZLcjFESHhLYmZVRDh6ZEZTeW5wZGFaMlRHbkdBU2tlWk5J?oc=5,0,
2026-06-28,国家公務員共済組合連合会,横須賀共済病院 - 読売新聞,https://news.google.com/rss/articles/CBMib0FVX3lxTE9TbXFwd2FqWFJYcE1MRnNKLVVqX1U2bm9iWE04bE5MeDJwWDRPVUR3bmhHWl92QW4ySnpIVGM1OWFEdFo5eTQ5S1dwOVJhNXBPMkJQM2htLVpUdUVCRThSempiS2NUZVRPS0dGb3BpOA?oc=5,0,
2026-06-28,国家公務員共済組合連合会,現場を動かすのは「データ」と「成功体験」 - 日経メディカル,https://news.google.com/rss/articles/CBMijAFBVV95cUxOYzBkZk9DS2lSVGJzN0ZleGpPSWRqeElwd3c5SHN2TUdQbkdkZm1fcTR6ck55dDh5clA1Yi1BemNQYXFwV19GaHNHVjQxTUlvMy1LeDZfcWtaZnB3TEhMODEtdkE3emJXeGlNcVliYm9HbHkzeGlyM2lYemgzTVBZSXBrN3VJV3JRTEpDRg?oc=5,0,
2026-06-28,国家公務員共済組合連合会,国家公務員共済がファンド評価を厳格化－委託先は解約の「緊張感を」 - TBS NEWS DIG,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1QZ2puS2NWczBfSGVLbDUwb0tTM3NwR2hpYUhRbkN6aWl3Uk1JemZJbEVyamhUNGN0ME42Z0ZBQ3c5d3JaYzgxMTFienFONlFYeGd2V2VkUWwxaGlHdGJFaGNVUnhKRmc?oc=5,0,
2026-06-28,地方職員共済組合千葉県支部,泣くことは笑いや睡眠よりもストレス解消～泣き言セラピーでチームの関係改善～、千葉県・地方職員共済組合千葉県支部・千葉県庁生活協同組合主催「涙活（るいかつ）」講演 - アットプレス,https://news.google.com/rss/articles/CBMiT0FVX3lxTE1SUm5hSXdOc0NoclZxU3hmSnhBd3hkZy1jOEQyLXlFRVZqbDVTbUVFanZIRFk0eTk3X2djcGt4VWhUdDVrQ1NZRTA3c2lXVEE?oc=5,0,
2026-06-28,埼玉県市町村職員共済組合,【埼玉県】新健康アプリ「コバトンALKOO（あるこう）マイレージ」がスタートします！ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFBvSXVwXzlEN25MRm0xREFUNHJFM3FlYjlvaVBEMVBGM2lEZDhXbG80cWZGemQ3aHVTbEFIS0JuVEZUc2QxUWJ3cWFkRGlCdWxmSlJyZ05UY0JQSHpzcHI3ckhtVXFQS1prckE?oc=5,0,
2026-06-28,外国運輸金融健康保険組合,令和5年度体力つくり優秀組織表彰の被表彰者を決定しました：スポーツ庁 - mext.go.jp,https://news.google.com/rss/articles/CBMiakFVX3lxTE00S0NScGEtdkFEZFQycldIZjdaRUNTRWZUTUY4ck9RaVlYTUpRMEt4THpzdlQ3aEdYd2lJRmdZdUVnc2NMel96Zm9CdlFFV1RSUDZhM1d6NFMxTzg4UjNWeFpPRllNLVVSRFE?oc=5,0,
2026-06-28,外国運輸金融健康保険組合,コロナ不況で賞与が出ない？ ボーナスカット、年収減に不安を感じたらすべきこと【FP監修】 - 女の転職Type,https://news.google.com/rss/articles/CBMiUEFVX3lxTE0xZldVckRQeTZVTkZDblc0YzBRNU5UTjJYaHY4bVJtSUxucFEtMFNSblR1YlNRMnU1ZUlPTjlsX0pFbTFERmJzVHpXOWRONEM0?oc=5,0,
2026-06-28,大京健康保険組合,大京エル・デザインの社長に海瀬和彦氏が復帰。大京穴吹不動産と兼任 - 最新不動産ニュースサイト「R.E.port」,https://news.google.com/rss/articles/CBMiXEFVX3lxTE5NcHlWOExDbEEtZUE4Sk9oaWlqU0pYYjZrTGNxNF9GcDE0LWdPUl9PRHZkZEQyRmpHby12U3lLQlc0TFJIZlJUaVJLczZMV2hvd0hReDBDT2FDX3Jq0gFiQVVfeXFMTWx2S2hYMFhXdE11VWxnQkRMemkyVjlZQW1zUFB1SjZCUThJYVQwV0tUUGJuaU42UVhvMi1NZnJLNFM0SzhrYmVLcHliRmJsSmRUYUhubjRFdnZoV3pPaWpaNGc?oc=5,0,
2026-06-28,大京健康保険組合,大京エル・デザイン、海瀬氏が社長に返り咲き - リフォーム産業新聞,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9tdkZTUEtpOWtqZzRyc1dQbXNlOEI3RVN1UGNIY1M5dl9iVERJS0ZuRXVrVFFjaE96ZmtmeTh0N3VnTVdKNFl2a3kwWEFnNUxYczZwMkpXTHNENm9EeGIwVWlLeXE?oc=5,0,
2026-06-28,大分銀行健康保険組合,健康経営への取組み｜だいぎんについて - oitabank.co.jp,https://news.google.com/rss/articles/CBMiW0FVX3lxTE9EYnhQMmthVW50YVBPUy1GVkpxQjUwNzZwWXZNT3o3TmQ1bTFWVVhNcFg3UzdUYTI5OEZaSm9JdEtKbHhDdy1BNDczc1FscnJqOElFc1BxYTZXVmc?oc=5,0,
2026-06-28,大同生命健康保険組合,【大同生命】2023年度版「健康スコアリングレポート」にてすべての指標の総合評価で2年連続最上位ランクを獲得 - Digital PR Platform,https://news.google.com/rss/articles/CBMiQkFVX3lxTFBSZ1RoeWJFWEh4QTBzZjJCM3NSRS1MbnVLMENmV0Y3WjFsMjFYMlBFbjJwU2s3cGg5ZFdlT3FqcjBTUQ?oc=5,0,
2026-06-28,大和証券グループ健康保険組合,マイナンバー運用に対応する高いセキュリティ環境と業務の効率化を実現 - dir.co.jp,https://news.google.com/rss/articles/CBMiW0FVX3lxTFBOa05wY0JiUTlBT1l2ekV3YTZETGg3cEtLNE5KZVgwR296LW5sa2VaUVQxc0JrWUtmaDkxN0FYZWhQclQ5bXBlbTJkVjdYMVgyRTJ1SEVTc2dyN0E?oc=5,0,
2026-06-28,大和証券グループ健康保険組合,デンソー、トヨタも巻き込み疾病予防 現役世代の健康 財政改善のカギに - 日経ビジネス電子版,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBpZGJnOWhqUk00RDc1NnJ3aDNUQWRGMDdkbTZpdDZaYXB4aFhQRi1yNlVZYXhmdHdmUUVXWXp5V1BOT1lBNFNCN3ZyN0ZiR2lQMUJqVTBsdXlkYjdRV0FGVVJycGU?oc=5,0,
2026-06-28,大和証券グループ健康保険組合,喫煙率22％から8％の田辺三菱、健保と労組のタッグが奏功 - 日経ビジネス電子版,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9Id1FlWnYxYnpjX2tldk5nTWJ5SVF4d3dXaDVfc2EwaTZfLXFMM3dEa01GTnM4bVFPcjBxWjN1UDItWndDb1NlaFctd0lROHhhWnpMcTg5UWp2UkJDWk5EdHYyQzZId2s?oc=5,0,
2026-06-28,大塚製薬株式会社,【国際経営学部】大塚製薬協力のもとコンサルティングプロジェクトがスタートしました | - chuo-u.ac.jp,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQMFRJaG4wMzgyVlVsT3Btdi1tUjNuSVJia1RONC1INmowLTNOeEhhaG9ESjR1aTVfUmxkVURuVl8tY29Nd3VpZHZwU2F6SDhtODl4dmlQR3ZGaUtjNFZJRUY1eXZuTG1zeVVhQUF6b1FraUZaS0FzYmJ3bF9nQzhXRDJRNng4TlVJ?oc=5,0,
2026-06-28,大塚製薬株式会社,大塚製薬・セブン‑イレブンとの連携による熱中症対策の取組みを実施します - pref.miyazaki.lg.jp,https://news.google.com/rss/articles/CBMigwFBVV95cUxOMFNUSTZTTGRGSUs0UWcwOTZHWjZNcVgzYnhPNTRpQndDZnJyRUVzN2dxVlFyRXlMMEJJTDVPb2NNdXpFQlBlSTVHeno2ZFdLMVpkVTNfZ3M5MkVUckg4T2dkWXpwV3ZTc1J5TkhIdVlRbmZoVkJUWFc2MkdLb1JfOEh0dw?oc=5,0,
2026-06-28,大塚製薬株式会社,エジプト初のオロナミンCドリンク工場を開設需要拡大に応えるとともに、地域の健康に貢献｜2026年2月12日｜ニュースリリース - otsuka.co.jp,https://news.google.com/rss/articles/CBMidEFVX3lxTE9qZ3ZJUG5lNndjYkU5TTdVZDIwMnlaVHlEa0s0TUFxUUhIU0U1Q2RRQ3loRzlnelBKVEs1aG9GYkNzU0VVbS15RGNBU2JSRmNDVW53aG91QXFXNjN1R1JmZFhqSjdEdnFUVHFGLVV5ZFlTM3dj?oc=5,0,
2026-06-28,大塚製薬株式会社,民間企業等と連携した更なる熱中症対策の推進について - pref.kanagawa.jp,https://news.google.com/rss/articles/CBMiZkFVX3lxTE9ydHZHbDh2U1ZKd2FNQ2hyVFRFa3lRUTJGSWpSa1c0aUt2cHMzWV9MWU55bGNCM0R2eUhNUEQ3UTRnZ243Qi1MT01EZk4weTV3MUJwcVg0cGR4S0U4R2c1OENUVFNDdw?oc=5,0,
2026-06-28,大塚製薬株式会社,大塚アメリカ「ポカリスエット サイエンスアドバイザリーボード」を発足 米国で“暑さ”に向き合う新たな熱中症対策の指針を発表 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE9Zcjk5TmFpaVdoVDUwYnJTRFJ3WHhmZloyNV9LQ2Rabm5VakxwejNqUWlkc3ZtS1kyb2dmWkZxQkZZd2RtMEhKS29jd2N4dU13WTRKMWdJSm1YUktEY2c1ZjNBbkc0cWJIR0E?oc=5,0,
2026-06-28,大日本印刷労働組合,大日本印刷労働組合とオリジナル演劇を制作 - クリーク･アンド･リバー社,https://news.google.com/rss/articles/CBMiZEFVX3lxTE1QNDJpQ2xHOFcxcDZxb2VtZkIxS2RqVkVGd2VOVWFOVzhBcmc2dkdLNEJNZUhMMWJfeWNVUm1pOFhoT2VNd1VTdHctVGZ0QVhDZ2RJM0kwS2hvdmU3YVVlZEpQb0E?oc=5,0,
2026-06-28,大日本印刷労働組合,挑戦のDNAを演劇で伝える C&R社、大日本印刷労働組合とオリジナル演劇を制作 ～仕事の意義や未来を考えるきっかけに～ - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1lNTVzZG9GbXNia3JUbTRuU2U2eWJvZEtPRHMwNDBUZUprUl9vU0JFVXFvdVNxdWtiRlBYUnhPX3Y3bFVoVldZRmhQWnFxblNLcFNrQVBsSlVSX3pzVDdhR1hRcTlUbjRRcXc?oc=5,0,
2026-06-28,大日本印刷労働組合,[第4回] 知的障害のある人々のアート作品が、産業界を包み込む日｜Beyond Health｜ビヨンドヘルス - 日経BP,https://news.google.com/rss/articles/CBMieEFVX3lxTFBFSlZ0QWdCOUZyb0RLMlZkWXh4enVfR2JPTlU1NGdLeG50WkJVQjRnNVpTbEZ5UXRuNkdvdXpXQ1RVNUtqNEJ1RG1SbVJPOGNjWExFRS1SNXBTb2Nkclppa1h2VGQzZkxaTWtnc3A3VGxxVTlGQ2QzVw?oc=5,0,
2026-06-28,大日本印刷労働組合,"大日本印刷労働組合が知的障害のある作家が描くアートマスクを2,450人（グループ含む）へ配布。 - PR TIMES",https://news.google.com/rss/articles/CBMiakFVX3lxTE1aYnVxOEhIU0NqTkw4aUFncm1MeUFueURMRWkySkEtRGYtY2h2dldPMVJsRnRaNzQxMjNQUWJwZ1VQX3NZamFHUk9aS0JfODVfaEZQeVA5bjRGTTlnTFM0YjdlbkVMU1F1bXc?oc=5,0,
2026-06-28,大阪薬業健康保険組合,総会〉大阪ゴム商業会新会長に森氏（モリテック社長 - gomukagaku.com,https://news.google.com/rss/articles/CBMiUkFVX3lxTE5ZaW5oNDVNMmFlXy1nN3lEbU9uQ0VyLVdERVBxSkxlYTJxZ3dYRmk3djRIcXRfMzBWMkR2d2dTUUlNaHE5dUY3eXRSdG9CYjJHMmc?oc=5,0,
2026-06-28,安田日本興亜健康保険組合,メドピアグループ、安田日本興亜健康保険組合に「first call」のオンライン医療相談を提供開始 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1zZ01SbExtVm0yXy1wSnB4WXhjTlJWM0ZiY25nbEpzYWJFZ3NQbV9ucXFGRHhOYk1IeTBaUmdDZ2VhV1U1M0pFam1Yb3dnQTRoQXVQb3dMN2xLY0p3QkJlUlZxSUlsZnpXbnc?oc=5,0,
2026-06-28,安田日本興亜健康保険組合,女子美術大学と連携し、社会課題を行動デザインで解決する講座を実施 - nttdata-strategy.com,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBPWFFUMENzX3pUYW53UlNNeFFVMkc5XzBod1g0T0pwd1ZEOU8wdUlYZXZYRjJHQkJVc3FmelJlQ3F5cEw0U2x5eXJjdktOVGlldzAyN3lNUmRITUZ3Yy12REYwRXh4YWNT?oc=5,0,
2026-06-28,安田日本興亜健康保険組合,日本の医療と国民皆保険制度がこのままではピンチ！？ トレンディー俳優とギャルタレントが本音トーク - 読売新聞,https://news.google.com/rss/articles/CBMiYkFVX3lxTFAwWHdYVkRHWU9LMlJqTmEzYVRGZS1PNTdyc1d1X2J2YVFSYmFsVWNkSmctMEhmWGp0OEdVd0dnN0k3YkdweGpsSGRIZU5NeXEzcDlZQko0Q0x6NEJPSGN6aHJR?oc=5,0,
2026-06-28,安田日本興亜健康保険組合,健康経営における就業時間内の禁煙化の取組み - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTE1XVXQ1UWJqbnJfUDdmSXVmNUZFSFZ3X2ExWF96cjVWZ2ZmRmlqVVFjQmVsa21MeFMtQ1FjZ2QzNGlsQlVqSkZJZ2dhMGl0eEpLWDZZajAxRHktQ2pSS2N5MGo5MUV4RnczeWc?oc=5,0,
2026-06-28,富士フイルムグループ健康保険組合,【ウィーメックス】「生活導線を活用した健康診断」を実施‐富士フイルムG健保組合の被扶養者向けで - kline-grp.co.jp,https://news.google.com/rss/articles/CBMiU0FVX3lxTE1KaENCYXhDZ2Z0dWI4QjFQR1RZOEMzMlduMmx0dHdjTVdsWHQzUzRLUUJCcF9hMWVfLW1reWVpZGpydGNNRnBKRDJWemw4djBvMHhz?oc=5,0,
2026-06-28,富士フイルムグループ健康保険組合,健康経営 | 富士フイルムシステムサービス株式会社 - Fujifilm [Global],https://news.google.com/rss/articles/CBMibEFVX3lxTE5URk8wMW8yU3NTbWN5cFVraGtzNHdJcTdzMlZwSHFoS2VvWEpsb3JJaHc0TDFiSFlsay1XOFBuUEFZeUMyZHQzSlhWMlFHWFpoYWN5bjQ4RGFPZ0lQNTZWRmR5RDJvQmhqQ29MWA?oc=5,0,
2026-06-28,富士フイルムグループ健康保険組合,「生活導線を活用した健康診断」を実施 - PR TIMES,https://news.google.com/rss/articles/CBMiakFVX3lxTFA2aWRPMDYyVklpYmVPUWxjaXNjSzMyUXROX09GMldNTW4tVkpRSjAyQzJwd3dVWFJvMkpuQlQ3cWJzb3UyRmV6UGxBQmpaMEFlZWV1VnA5ME1CX1JXYkxiTHg1b05HeHVHNUE?oc=5,0,
2026-06-28,富士フイルムグループ健康保険組合,健康経営の主な取り組み - 富士フイルムホールディングス株式会社,https://news.google.com/rss/articles/CBMikAFBVV95cUxNMXR1aFg3Z2pHaDJQZXV1WFhhZHlvM3NzQ3ZmODRSb3RXLWdMd21lQS1CWUdxNnBqN2o1NlJoNFB3SmRzWEM0Q1luODJwcHVXQ2t0QmZ6Szg5Xzh4QjctVldsUEh5TWJnQVF3YnB3TnAyNFM5dm9HS1NqdlF5U2U1NkpzQkNxdnctZjlUcTkwV0s?oc=5,0,
2026-06-28,富士フイルムグループ健康保険組合,富士フイルムHD、グループ従業員向けの健診施設を開設 - 日本経済新聞,https://news.google.com/rss/articles/CBMibEFVX3lxTE9peEg2VWpPTGV3U3pVWXBNd2dkTk85Rl9sMHp2OEFkQ3pVSEdUamF0VjJtLUhRcVViMVF4OUtTNXYxQlRwZ09iemtXRlU5dGdpRXUyWTNEejhFaXNIRVBfU0NUU1ozU3NLUU81Rg?oc=5,0,
2026-06-28,富士通健康保険組合,Health Well-being | 富士通 - Fujitsu Global,https://news.google.com/rss/articles/CBMiX0FVX3lxTE1qQTFsRVh4SE1aN0FaazBDTEE4ejEyS21BVkdRd1N1clM5RDNpVEl1c2tKNVhobmhoVlcyaDZiRXg3aWh3U2pnS09xSGxCejdSdnZNYVFvT1dkNkhiTno0?oc=5,0,
2026-06-28,富士通健康保険組合,FNETSグループの健康経営への取り組み - Fujitsu Global,https://news.google.com/rss/articles/CBMibEFVX3lxTE00VkNIWVljMC1Ic3lWMWJzZDRsVjdZNW8xb3gtSDJsdWR0ZlV6OHhYSTNyeV9WQ2ZzQWdFNTI4UHdtUzZhUUJzTkJEOHI4Q0NhQjYxRWtOR1hVUGpHcDFyM3RVRUtzODg3QzFCUA?oc=5,0,
2026-06-28,富士通健康保険組合,富士通、健康保険組合と企業が健康情報をクラウドで共同利用できるサービス - クラウド Watch,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE9TVmxjc3VzMVNlU2d2SEZnclFual80SlJkUm9CT0hJdkcwT1BwVnY0Nmpzc1ZITUwyb2NnQ3EyaWd2dzdkck16Si1OanBEd0ZaMV82ajJwSEJVWllpZ3ZTMWV0MFBjTzg?oc=5,0,
2026-06-28,富士通健康保険組合,「がん対策は経営課題」、企業ができることは何か（3ページ目） | Human Capital Online（ヒューマンキャピタル・オンライン） - 日経BP,https://news.google.com/rss/articles/CBMiggFBVV95cUxNQ1dWdmxsMjk1cVZkQUJNY3NlSjk2bWl3LVNKVFU4S3VhVzEyTXJDOG5Wd19SajVMX25USVVoQlhSTWF6dVRWZjhkSWtCVFlpdmVNZEQyMDVpSWI3NGh1dWtDUTdEREctVW9HbGJyNm1qdFRHQUxIcVp5NVB3Rm84cTlR?oc=5,0,
2026-06-28,富士通健康保険組合,事例紹介 | 法人向け 健康セミナー・かんたん体力測定｜法人向けサービス｜コナミスポーツ株式会社 - KONAMI GROUP CORPORATION,https://news.google.com/rss/articles/CBMigwFBVV95cUxOdGJMWVRDT1VsQjZCWE1mNUVtZWJnTGplMzNtOE5zMEJVRGtLRENzaG1KUy1vQm5KXzJlSTJ2RktHWk1YNi1LQmMzSm5fM2lKTTFCYjZOVzRPZVBLOE9mRHptYlpGcWxiVVVxeWpGMmNpZVY4YjdSZl9kYktvaXRGVE5sZw?oc=5,0,
2026-06-28,日本ヒューレット・パッカード健康保険組合,健康への取り組み - DXC Technology,https://news.google.com/rss/articles/CBMiWEFVX3lxTFBYMElGejdmNVN2ak16S0VxZHlSazNCdy14S2ViS0hVT01HSXJWUE5qSkxzcTVkdEFhc2FzT2Z4SFZJU0ExZHlBRmFqYkdmdkJqYUdJVDZTWmg?oc=5,0,
2026-06-28,日本年金機構健康保険組合,国保逃れスキームはもう終わり？厚労省通達で追徴リスク現実に——加入者が今すぐすべきことを社労士が解説 - 寺田税理士･社会保険労務士事務所,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5PR19oVUlqQUJhQXd4ak5fejA3VGNKczJLdEU5ZDdRSDIyZ0dkVGRqcWVhWlBhOU5hX3VrSkhTUjZSdGN2a2VfWGUwOF9ZQ2E5REdEYVNGMkN4OVRKbHVuZFlzb2U?oc=5,0,
2026-06-28,日本年金機構健康保険組合,【2026年版】4月から変わるお金の制度まとめ - 恩恵を受けやすい世帯・負担増となる世帯は? FPが解説 - マイナビニュース,https://news.google.com/rss/articles/CBMiXEFVX3lxTE44dWh5TkZPZFo0MXVIaTY4RnBBdnp2blJCbHZxM1p5cEFCZTNNWTJ3aGxXd01fNVEwdGpWRmJrR1lFb0xsMktkYW9pNGlfM28weUFmd1BncUtwY3Q2?oc=5,0,
2026-06-28,日本放送協会（NHK）,W杯 中村敬斗 ソックス丈めぐり審判が指摘 1人少ない時間帯も - NHKニュース,https://news.google.com/rss/articles/CBMiX0FVX3lxTE83WnNMSHRvZzVtQnBuQ2ZRWjRVbUpfZVRFeFRPWF9WNVR2LU1FbnM0Y1I5ejRoR0RobHktN1JwV0pxRnpaSVlKTl9mMDVoQ3dGWGlCTnRqRkVVaWFMNUlj?oc=5,0,
2026-06-28,日本放送協会（NHK）,NHKはなぜ「スクランブル化」しないのか？　「公共放送」という位置付けが足かせ？：Mobile Weekly Top10 - ITmedia Mobile - ITmedia,https://news.google.com/rss/articles/CBMiaEFVX3lxTE5GZkxmVWViMXZLc3VSWWludVpuMmpYNWVkSHp0dkVmRWx4ZWloV0JGVXVuaVgtOWR1N21RdmJrSXNBakZ1bldhS1dwWkxfa2RfenRGWGVvel9XRGo3Yl9vQnIwdUFsaWdQ0gFoQVVfeXFMT0hyS0s1U09DSEJHYTN1Q1R5SmZDLW5hNmJlZlpRajZ4bm1VNzYxUXE1aHR6eGcyYnlzZjN4YTNTT0FUdDl5dlpYUzJYRkhVMHRZM2lVNno5M3hPaWlCWVp0Wm5xYk1yRXY?oc=5,0,
2026-06-28,日本放送協会（NHK）,観覧申込受付中 NHK「風、薫る」スペシャルトーク in 上越 8月9日(日)開催 - 上越妙高タウン情報,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBVZ0ZHbk1VZUpXUW1WeVZVeV9PS1BnYnVsT2lYM3B6LUJrZ2s4NDlFbEJlX3FUR1BRS0tiT2VkMnhjR1BSUjNERlpfSU8tUkhlSmV0Ng?oc=5,0,
2026-06-28,日本放送協会（NHK）,赤字続きのNHKがNetflix配信を再開した本当の理由…民放が警戒する“受信料コンテンツ販売”の是非と切実な台所事情 - Yahoo!ニュース,https://news.google.com/rss/articles/CBMiiAFBVV95cUxQdEF5Q3lSVDNab25YbVl0LVFJVWNBSnhBbG8tRkY5YkIxYnJLRHF6b2lwZUpaZlh1QmloWEpvSE1LYTlWZjROem1PMnIySjMxa1VOdHBSQkpZc3VFU05wY1EtbkJNUVFVd3ZMS0VMeWxnbl9PcjdnbE4xbGhnRXpsZmlQN3pnNU5t?oc=5,0,
2026-06-28,日本放送協会（NHK）,Original Loveがメジャーデビュー35周年 NHKから野外フェスまで大暴れ（産経新聞） - Yahoo!ニュース,https://news.google.com/rss/articles/CBMif0FVX3lxTFBtNTVRSDAzU3lEdXo3RndMblhiQXkyMk1WeEZEbHU4aGxWRkJ4ZTJVeWRsNk42QURuVmU1QjZPTVV1YXFNMlozVE54em5IQ1hzQ3Ewbkl1ZC1wTGZTS1QyZHdKWFVaeUljQjNfaW1Fd3VQc2ZkSnBBNnpvUFRnNzA?oc=5,0,
2026-06-28,日本私立学校振興・共済事業団,理工学術院・助教 松本 匡貴（物理学科）の研究課題が「2026年度 若手研究者奨励金」に採択されました - chuo-u.ac.jp,https://news.google.com/rss/articles/CBMinAFBVV95cUxQeGtTUXZtYTg4bVJvb082emtBSmx4VjRMYzlyeVdJUlh4NF9IczM0aWhzdzBXdjh5cFpobjNmNlZsbFJNVF9RQlRVSVI2eGwyNE5pU2FpYXNhYVoyTEdXNjRsUW9JanJfa095ZnYtREg4YVFfVmxmQnhhb3phT0pVbDR4dmlLbEJ3bXljbzVBY2tSMGFGdFlVcGFtSTQ?oc=5,0,
2026-06-28,日本私立学校振興・共済事業団,英語英米文学専攻 大山 美代講師が日本私立学校振興・共済事業団の「2026年度若手・女性研究者奨励金」受賞 - 近畿大学,https://news.google.com/rss/articles/CBMid0FVX3lxTFBaRXY2SjBLZm9UVkU0NGFhczVxemtDUUhmZS05WU1JUHhia2padjhyd1JCQzVfOFY4SGM4bEtIdzVSelh5QXRQQTJKN0J3R2xCblZJT2RTTkU5d0wzRVZuR1FicVNlb2xmemE2eVVVbEw2MHlNWllZ?oc=5,0,
2026-06-28,日本私立学校振興・共済事業団,全私学連合・田中代表（早稲田大学総長）等の表敬訪問 - mext.go.jp,https://news.google.com/rss/articles/CBMidEFVX3lxTE45U2pQbmVBa0NCWnU2bFJ6X3FuTEpWcTR4cXFFWGp6eThfc25UZXpjTjE1WkFrdW1ZZUEwOUxJVk9zTVNtNDJnOHRsRzJFdWNNS2c4Z2xhRnNCVDhPcjFYaGJNMXVZb3g1UjFVN2JLWEY3XzRo?oc=5,0,
2026-06-28,日本私立学校振興・共済事業団,2040年には東京の国公立大学も定員割れか。有名大学も生き残り戦略を加速 - Yahoo!ニュース,https://news.google.com/rss/articles/CBMijgFBVV95cUxQSjJ6ME9UaEl3YTJwUEdoWXFKOGFaMzl1UlVyRUVHWmhOdzAzSWk5b0laRGUxQk9yalkzUnhRZW4xa05Cc2NiRklZY19RSmRZa2dRcEpJU25fTTU5cmFtQkVKYjMzS1AyT3lOU1hxSzBxNk9ISnhlVUVKRjdmMGpMaVNWT3lPY0VuTXh4UHB3?oc=5,0,
